event_url,hospital_name,hospital_url,status
https://www.yeoshin.co.kr/event/mobile/27800,위례우주한의원,https://www.yeoshin.co.kr/hospitals/104074?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26504,경희다나은한의원,https://www.yeoshin.co.kr/hospitals/104009?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26214,강남초이스병원,https://www.yeoshin.co.kr/hospitals/103986?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26048,바라온한의원,https://www.yeoshin.co.kr/hospitals/87418?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/24342,한가온한방병원(남양주점),https://www.yeoshin.co.kr/hospitals/103808?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/15076,오운의원(구리점),https://www.yeoshin.co.kr/hospitals/4909?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25729,성훈한의원,https://www.yeoshin.co.kr/hospitals/5054?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/16302,뷰티오션의원(하남감일점),https://www.yeoshin.co.kr/hospitals/5016?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26348,새라한의원,https://www.yeoshin.co.kr/hospitals/86281?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/24579,세연한의원,https://www.yeoshin.co.kr/hospitals/103824?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/21363,청담란셀의원,https://www.yeoshin.co.kr/hospitals/5310?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/23071,뷰티블라썸의원,https://www.yeoshin.co.kr/hospitals/5408?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25813,더올림성형외과의원,https://www.yeoshin.co.kr/hospitals/103860?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25217,더올림성형외과의원,https://www.yeoshin.co.kr/hospitals/103860?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25185,더올림성형외과의원,https://www.yeoshin.co.kr/hospitals/103860?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26714,제이필의원(홍대점),https://www.yeoshin.co.kr/hospitals/104043?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25234,더프라이드성형외과의원,https://www.yeoshin.co.kr/hospitals/103843?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/21212,가산시그니처정형외과의원,https://www.yeoshin.co.kr/hospitals/5291?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/21228,가산시그니처정형외과의원,https://www.yeoshin.co.kr/hospitals/5291?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/22571,신상성형외과의원,https://www.yeoshin.co.kr/hospitals/4696?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/23072,뷰티블라썸의원,https://www.yeoshin.co.kr/hospitals/5408?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/8710,다이아의원,https://www.yeoshin.co.kr/hospitals/4892?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/3684,다이아의원,https://www.yeoshin.co.kr/hospitals/4892?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26588,포레나의원,https://www.yeoshin.co.kr/hospitals/5081?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/5966,다이아의원,https://www.yeoshin.co.kr/hospitals/4892?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/17035,유니풀의원,https://www.yeoshin.co.kr/hospitals/5055?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/20307,리블룸의원(원주),https://www.yeoshin.co.kr/hospitals/5218?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/18032,삼성노블의원(고양점),https://www.yeoshin.co.kr/hospitals/5095?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/332,송도비앤미의원,https://www.yeoshin.co.kr/hospitals/4668?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/27526,아이맘한의원,https://www.yeoshin.co.kr/hospitals/421?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/17299,블리비의원(발산점),https://www.yeoshin.co.kr/hospitals/5072?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/24357,한가온한방병원(용인점),https://www.yeoshin.co.kr/hospitals/103807?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/17385,블리비의원(명동점),https://www.yeoshin.co.kr/hospitals/5076?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26123,페이브피부과의원(용산),https://www.yeoshin.co.kr/hospitals/4826?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/17314,블리비의원(영등포점),https://www.yeoshin.co.kr/hospitals/5071?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/24368,한가온한방병원(강릉점),https://www.yeoshin.co.kr/hospitals/103809?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/8142,영드림의원,https://www.yeoshin.co.kr/hospitals/4493?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/21981,닥터쁘띠의원(인천구월점),https://www.yeoshin.co.kr/hospitals/5346?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/19443,뷰티앤디지털치과병원,https://www.yeoshin.co.kr/hospitals/5125?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/23109,뷰티블라썸의원,https://www.yeoshin.co.kr/hospitals/5408?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26621,제너리스의원(연신내점),https://www.yeoshin.co.kr/hospitals/5011?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/5966,다이아의원,https://www.yeoshin.co.kr/hospitals/4892?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25953,샤인유의원(수원점),https://www.yeoshin.co.kr/hospitals/271?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/27785,나은내일한의원,https://www.yeoshin.co.kr/hospitals/5256?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26037,강남초이스병원,https://www.yeoshin.co.kr/hospitals/103986?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26896,벨로아의원,https://www.yeoshin.co.kr/hospitals/104052?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/3625,베이드의원,https://www.yeoshin.co.kr/hospitals/4738?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/7220,유앤아이의원(영등포점),https://www.yeoshin.co.kr/hospitals/4599?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/17752,디온의원(홍대점),https://www.yeoshin.co.kr/hospitals/5087?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/19766,CnB맑고고운본점피부과(주안),https://www.yeoshin.co.kr/hospitals/4962?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/20953,신아웰니스의원,https://www.yeoshin.co.kr/hospitals/5272?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25215,더올림성형외과의원,https://www.yeoshin.co.kr/hospitals/103860?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25214,더올림성형외과의원,https://www.yeoshin.co.kr/hospitals/103860?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/21277,딜라이트피부과의원,https://www.yeoshin.co.kr/hospitals/5296?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/24422,휴먼피부과의원(평택점),https://www.yeoshin.co.kr/hospitals/2591?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/21278,딜라이트피부과의원,https://www.yeoshin.co.kr/hospitals/5296?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/20954,신아웰니스의원,https://www.yeoshin.co.kr/hospitals/5272?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/27314,에르네의원,https://www.yeoshin.co.kr/hospitals/171?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/17618,포레나의원,https://www.yeoshin.co.kr/hospitals/5081?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/27313,에르네의원,https://www.yeoshin.co.kr/hospitals/171?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/27330,에르네의원,https://www.yeoshin.co.kr/hospitals/171?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/17619,포레나의원,https://www.yeoshin.co.kr/hospitals/5081?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/27331,에르네의원,https://www.yeoshin.co.kr/hospitals/171?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/27303,에르네의원,https://www.yeoshin.co.kr/hospitals/171?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/27304,에르네의원,https://www.yeoshin.co.kr/hospitals/171?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/21554,셀린의원(삼성점),https://www.yeoshin.co.kr/hospitals/5258?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/27332,에르네의원,https://www.yeoshin.co.kr/hospitals/171?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/24556,셀린의원(삼성점),https://www.yeoshin.co.kr/hospitals/5258?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/20361,디에스타의원,https://www.yeoshin.co.kr/hospitals/3707?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/7501,수앤모성형외과의원,https://www.yeoshin.co.kr/hospitals/4712?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/24528,셀린의원(삼성점),https://www.yeoshin.co.kr/hospitals/5258?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/22538,하이엔드피부과,https://www.yeoshin.co.kr/hospitals/5389?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/24555,셀린의원(삼성점),https://www.yeoshin.co.kr/hospitals/5258?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/19128,휴먼피부과의원(청라점),https://www.yeoshin.co.kr/hospitals/2836?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/27686,크크서울의원,https://www.yeoshin.co.kr/hospitals/66?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/9645,글래시피부과의원,https://www.yeoshin.co.kr/hospitals/4701?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/8527,신사에그의원,https://www.yeoshin.co.kr/hospitals/4154?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/18817,뷰티앤디지털치과병원,https://www.yeoshin.co.kr/hospitals/5125?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/332,송도비앤미의원,https://www.yeoshin.co.kr/hospitals/4668?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25389,마이셀의원,https://www.yeoshin.co.kr/hospitals/103820?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/21218,가산시그니처정형외과의원,https://www.yeoshin.co.kr/hospitals/5291?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/27525,아이맘한의원,https://www.yeoshin.co.kr/hospitals/421?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26416,유온느의원,https://www.yeoshin.co.kr/hospitals/103855?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26305,웰니스365의원(강서),https://www.yeoshin.co.kr/hospitals/103936?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26890,벨로아의원,https://www.yeoshin.co.kr/hospitals/104052?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25876,엄마손한의원,https://www.yeoshin.co.kr/hospitals/103962?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/27808,위례우주한의원,https://www.yeoshin.co.kr/hospitals/104074?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25709,강녕한의원,https://www.yeoshin.co.kr/hospitals/103956?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/14755,검단예쁨의원,https://www.yeoshin.co.kr/hospitals/4788?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25865,하늘마음한의원(창원점),https://www.yeoshin.co.kr/hospitals/103968?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/15747,오크우드봄의원,https://www.yeoshin.co.kr/hospitals/481?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25630,동편부부한의원,https://www.yeoshin.co.kr/hospitals/5282?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26767,자연재생한의원,https://www.yeoshin.co.kr/hospitals/104044?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/24339,한가온한방병원(남양주점),https://www.yeoshin.co.kr/hospitals/103808?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26630,리샘한의원(안양범계점),https://www.yeoshin.co.kr/hospitals/104006?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25646,금정라인한의원,https://www.yeoshin.co.kr/hospitals/103950?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/21915,닥터쁘띠의원(인천구월점),https://www.yeoshin.co.kr/hospitals/5346?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/21914,닥터쁘띠의원(인천구월점),https://www.yeoshin.co.kr/hospitals/5346?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/21007,청담엔샤인의원,https://www.yeoshin.co.kr/hospitals/5280?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/21235,가산시그니처정형외과의원,https://www.yeoshin.co.kr/hospitals/5291?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25807,청담엔샤인의원,https://www.yeoshin.co.kr/hospitals/5280?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26716,제이필의원(홍대점),https://www.yeoshin.co.kr/hospitals/104043?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/21234,가산시그니처정형외과의원,https://www.yeoshin.co.kr/hospitals/5291?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/24409,온리프성형외과,https://www.yeoshin.co.kr/hospitals/4157?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/12952,뉴엘라인의원,https://www.yeoshin.co.kr/hospitals/4917?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25172,온리프성형외과,https://www.yeoshin.co.kr/hospitals/4157?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/13753,뉴엘라인의원,https://www.yeoshin.co.kr/hospitals/4917?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26494,경희다나은한의원,https://www.yeoshin.co.kr/hospitals/104009?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26505,경희다나은한의원,https://www.yeoshin.co.kr/hospitals/104009?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26500,경희다나은한의원,https://www.yeoshin.co.kr/hospitals/104009?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/15695,니와미즈의원(울산),https://www.yeoshin.co.kr/hospitals/4989?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/23064,워너비의원,https://www.yeoshin.co.kr/hospitals/5414?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/3936,메이드유의원(대전점),https://www.yeoshin.co.kr/hospitals/4625?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/23063,워너비의원,https://www.yeoshin.co.kr/hospitals/5414?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/11843,메이드유의원(대전점),https://www.yeoshin.co.kr/hospitals/4625?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/8527,신사에그의원,https://www.yeoshin.co.kr/hospitals/4154?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/18817,뷰티앤디지털치과병원,https://www.yeoshin.co.kr/hospitals/5125?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/332,송도비앤미의원,https://www.yeoshin.co.kr/hospitals/4668?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/21218,가산시그니처정형외과의원,https://www.yeoshin.co.kr/hospitals/5291?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/27525,아이맘한의원,https://www.yeoshin.co.kr/hospitals/421?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26416,유온느의원,https://www.yeoshin.co.kr/hospitals/103855?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/20511,네스트의원(강남),https://www.yeoshin.co.kr/hospitals/5226?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25277,미미한의원,https://www.yeoshin.co.kr/hospitals/4652?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26885,메이린의원(대구점),https://www.yeoshin.co.kr/hospitals/5429?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26366,미본한의원,https://www.yeoshin.co.kr/hospitals/104007?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/27808,위례우주한의원,https://www.yeoshin.co.kr/hospitals/104074?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/3710,라르떼의원(선릉점),https://www.yeoshin.co.kr/hospitals/362?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/24062,오엘의원,https://www.yeoshin.co.kr/hospitals/103797?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25041,더청담의원,https://www.yeoshin.co.kr/hospitals/4906?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/27105,유앤아이의원(과천점),https://www.yeoshin.co.kr/hospitals/103997?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/17746,디온의원(홍대점),https://www.yeoshin.co.kr/hospitals/5087?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25646,금정라인한의원,https://www.yeoshin.co.kr/hospitals/103950?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/22225,청담란셀의원,https://www.yeoshin.co.kr/hospitals/5310?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26416,유온느의원,https://www.yeoshin.co.kr/hospitals/103855?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/27419,잠실온피부과의원,https://www.yeoshin.co.kr/hospitals/104046?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26305,웰니스365의원(강서),https://www.yeoshin.co.kr/hospitals/103936?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/24503,가로세로한의원(안양평촌점),https://www.yeoshin.co.kr/hospitals/5220?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25876,엄마손한의원,https://www.yeoshin.co.kr/hospitals/103962?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/27808,위례우주한의원,https://www.yeoshin.co.kr/hospitals/104074?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/27807,위례우주한의원,https://www.yeoshin.co.kr/hospitals/104074?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/27376,종로청담한의원,https://www.yeoshin.co.kr/hospitals/5378?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26216,더힘찬한의원(해운대본점),https://www.yeoshin.co.kr/hospitals/103981?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/24800,미케이의원,https://www.yeoshin.co.kr/hospitals/278?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26221,더힘찬한의원(해운대본점),https://www.yeoshin.co.kr/hospitals/103981?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/15699,더나은가정의학과의원,https://www.yeoshin.co.kr/hospitals/4997?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/15747,오크우드봄의원,https://www.yeoshin.co.kr/hospitals/481?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/15698,더나은가정의학과의원,https://www.yeoshin.co.kr/hospitals/4997?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26767,자연재생한의원,https://www.yeoshin.co.kr/hospitals/104044?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25553,올리브한의원(김포점),https://www.yeoshin.co.kr/hospitals/72563?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/24339,한가온한방병원(남양주점),https://www.yeoshin.co.kr/hospitals/103808?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25413,바라온한의원,https://www.yeoshin.co.kr/hospitals/87418?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/27105,유앤아이의원(과천점),https://www.yeoshin.co.kr/hospitals/103997?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25205,잇츠미성형외과의원,https://www.yeoshin.co.kr/hospitals/4657?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/17746,디온의원(홍대점),https://www.yeoshin.co.kr/hospitals/5087?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/22279,루미의원,https://www.yeoshin.co.kr/hospitals/3360?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/20440,더올린의원(수원점),https://www.yeoshin.co.kr/hospitals/4992?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/22282,루미의원,https://www.yeoshin.co.kr/hospitals/3360?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25643,금정라인한의원,https://www.yeoshin.co.kr/hospitals/103950?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25646,금정라인한의원,https://www.yeoshin.co.kr/hospitals/103950?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/24501,성훈한의원,https://www.yeoshin.co.kr/hospitals/5054?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25757,미소담한의원(수영점),https://www.yeoshin.co.kr/hospitals/103951?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/12290,영드림의원,https://www.yeoshin.co.kr/hospitals/4493?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/23320,메이린의원(대구점),https://www.yeoshin.co.kr/hospitals/5429?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/27581,리베리의원(마포점),https://www.yeoshin.co.kr/hospitals/104102?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/25451,장덕한방병원(서초),https://www.yeoshin.co.kr/hospitals/103853?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/27280,연세팜스의원(은평),https://www.yeoshin.co.kr/hospitals/104069?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/23869,루미에버의원,https://www.yeoshin.co.kr/hospitals/5463?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/24765,용인미하나의원,https://www.yeoshin.co.kr/hospitals/4848?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/1078,루비의원(명동점),https://www.yeoshin.co.kr/hospitals/4439?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/1709,신사에그의원,https://www.yeoshin.co.kr/hospitals/4154?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/17886,페이브피부과의원(용산),https://www.yeoshin.co.kr/hospitals/4826?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/8215,비오페이스의원,https://www.yeoshin.co.kr/hospitals/41?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/19216,삼성필의원(시흥),https://www.yeoshin.co.kr/hospitals/2180?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/2194,차앤박피부과의원(신촌점),https://www.yeoshin.co.kr/hospitals/4910?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/11,뷰티제이의원,https://www.yeoshin.co.kr/hospitals/4715?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/11640,VS라인의원(압구정점),https://www.yeoshin.co.kr/hospitals/4497?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/6901,VS라인의원(인천구월점),https://www.yeoshin.co.kr/hospitals/4862?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/17243,송도비앤미의원,https://www.yeoshin.co.kr/hospitals/4668?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/24119,포레웰의원,https://www.yeoshin.co.kr/hospitals/103791?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/11615,루비의원(명동점),https://www.yeoshin.co.kr/hospitals/4439?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/9537,페이브피부과의원(용산),https://www.yeoshin.co.kr/hospitals/4826?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/23357,메이린의원(대구점),https://www.yeoshin.co.kr/hospitals/5429?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/22151,네스트의원(강남),https://www.yeoshin.co.kr/hospitals/5226?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/535,다이아의원,https://www.yeoshin.co.kr/hospitals/4892?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/26626,경희다나은한의원,https://www.yeoshin.co.kr/hospitals/104009?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/27805,위례우주한의원,https://www.yeoshin.co.kr/hospitals/104074?from=events&tabmenu=EVENTS,success
https://www.yeoshin.co.kr/event/mobile/11622,차앤박피부과의원(신촌점),https://www.yeoshin.co.kr/hospitals/4910?from=events&tabmenu=EVENTS,success
